,Symbol,Name,Industry,IndustryCode
4007,RMTI,Rockwell Medical Inc,생명과학 및 메디컬 리서치,562020
4008,RILYL,B Riley Financial Inc ADR,투자은행 및 서비스,551020
4009,HTIA,Healthcare Trust Inc PRF,주택 및 상업용 리츠,601020
4010,ONTX,Onconova Therapeutics Inc,제약,562010
4011,GLMD,Galmed Pharmaceuticals Ltd,생명과학 및 메디컬 리서치,562020
4012,WKSP,Worksport Ltd,전문 및 상업 서비스,522030
4013,MNPR,Monopar Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4014,CHCI,Comstock Holding Companies Inc Class A,주택건설,532030
4015,BFRI,Biofrontera Inc,제약,562010
4016,REVB,Revelation Biosciences Inc,생명과학 및 메디컬 리서치,562020
4017,NTRB,Nutriband Inc,헬스케어 장비 및 용품,561010
4018,SURG,Surgepays Inc,통신 서비스,574010
4019,AUTO,Autoweb Inc,미디어 및 출판,533020
4020,GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
4021,SOHO,Sotherly Hotels Inc,주택 및 상업용 리츠,601020
4022,KRKR,36Kr Holdings Inc ADR,전문 및 상업 서비스,522030
4023,POLA,Polar Power Inc,"건설장비 및 대형차, 기차, 배",521020
4024,GRNQ,GreenPro Capital Corp,투자은행 및 서비스,551020
4025,AZRX,AzurRx BioPharma Inc,제약,562010
4026,TBLT,Toughbuilt Industries Inc,가정용품,532040
4027,ADXN,Addex Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
4028,ONCS,OncoSec Medical Inc,생명과학 및 메디컬 리서치,562020
4029,VJET,Voxeljet AG ADR,사무기기,571050
4030,ZKIN,ZK International Group Co Ltd,주택건설,532030
4031,IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
4032,AATC,Autoscope Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
4033,CLIR,Clearsign Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
4034,JAGX,Jaguar Health Inc,생명과학 및 메디컬 리서치,562020
4035,FEMY,Femasys Inc,헬스케어 장비 및 용품,561010
4036,QUMU,Qumu Corp,소프트웨어 및 IT서비스,572010
4037,CUBA,Herzfeld Caribbean Basin Fund Inc,다양한 금융서비스,555010
4038,INVO,INVO Bioscience Inc,헬스케어 장비 및 용품,561010
4039,SOFO,Sonic Foundry Inc,소프트웨어 및 IT서비스,572010
4040,BELFA,Bel Fuse Inc Class A,전자 장비 및 부품,571040
4041,FTEK,Fuel Tech Inc,전문 및 상업 서비스,522030
4042,IKT,Inhibikase Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4043,CHNR,China Natural Resources Inc,석유,501010
4044,SGMA,SigmaTron International Inc,반도체 및 반도체 장비,571010
4045,VS,Versus Systems Inc,소프트웨어 및 IT서비스,572010
4046,OPGN,OpGen Inc,생명과학 및 메디컬 리서치,562020
4047,CLRB,Cellectar Biosciences Inc,제약,562010
4048,SISI,Shineco Inc,제약,562010
4049,NVOS,Novo Integrated Sciences Inc,헬스케어 업체 및 서비스,561020
4050,NERV,Minerva Neurosciences Inc,생명과학 및 메디컬 리서치,562020
4051,VYNT,Vyant Bio Inc,생명과학 및 메디컬 리서치,562020
4052,CPOP,Pop Culture Group Co Ltd Class A,호텔 및 엔터테인먼트,533010
4053,HCDI,Harbor Custom Development Inc,부동산 운영 관리,601010
4054,ASTC,Astrotech Corp,우주항공 및 국방,521010
4055,FRGAP,Franchise Group Inc PRF,전문품 상점,534030
4056,CYCC,Cyclacel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4057,SBET,Sharplink Gaming Ltd,소프트웨어 및 IT서비스,572010
4058,GLG,TD Holdings Inc,운송업,524060
4059,SLHG,Skylight Health Group Inc,헬스케어 업체 및 서비스,561020
4060,CVV,CVD Equipment Corp,"건설장비 및 대형차, 기차, 배",521020
4061,AYTU,Aytu Biopharma Inc,제약,562010
4062,ATHE,Alterity Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
4063,WINT,Windtree Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4064,BWEN,Broadwind Inc,재생에너지,502010
4065,MRM,Medirom Healthcare Technologies Inc ADR,"개인, 가정 용품 및 서비스",542010
4066,UTSI,UTStarcom Holdings Corp,커뮤니케이션 및 네트워킹,571020
4067,CALA,Calithera Biosciences Inc,제약,562010
4068,UPC,Universe Pharmaceuticals Inc,제약,562010
4069,BANFP,BFC Capital Trust II PRF,은행,551010
4070,KBNT,Kubient Inc,미디어 및 출판,533020
4071,PTPI,Petros Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4072,OCCIN,OFS Credit Company Inc PRF,다양한 금융서비스,555010
4073,BJDX,Bluejay Diagnostics Inc,헬스케어 장비 및 용품,561010
4074,FGI,FGI Industries Ltd,전문품 상점,534030
4075,CYTH,Cyclo Therapeutics Inc,제약,562010
4076,IMMX,Immix Biopharma Inc,생명과학 및 메디컬 리서치,562020
4077,AEHA,Aesther Healthcare Acquisition Corp Class A,기타 금융업,556010
4078,WVFC,W V S Financial Corp,은행,551010
4079,EKSO,Ekso Bionics Holdings Inc,헬스케어 장비 및 용품,561010
4080,VLON,Vallon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4081,ENG,ENGlobal Corp,건설 및 엔지니어링,522010
4082,GBNY,Generations Bancorp NY Inc,은행,551010
4083,RCRT,Recruiter.Com Group Inc,전문 및 상업 서비스,522030
4084,VYNE,Vyne Therapeutics Inc,제약,562010
4085,NMTC,Neuroone Medical Technologies Corp,헬스케어 장비 및 용품,561010
4086,BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
4087,IDRA,Idera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4088,SOHOB,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
4089,LANDP,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
4090,DRUG,Bright Minds Biosciences Inc,생명과학 및 메디컬 리서치,562020
4091,NISN,Nisun International Enterprise Development Group Co Ltd Class A,핀테크,573010
4092,EVK,Ever-Glory International Group Inc,섬유 및 의류,532020
4093,EZFL,EzFill Holdings Inc,오일 및 가스,501020
4094,SOHOO,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
4095,ACER,Acer Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4096,EEIQ,Elite Education Group International Ltd,교육서비스,631010
4097,BON,Bon Natural Life Ltd,제약,562010
4098,JZXN,Jiuzi Holdings Inc,전문품 상점,534030
4099,REED,Reed's Inc,음료,541010
4100,RNXT,RenovoRx Inc,헬스케어 장비 및 용품,561010
4101,QLGN,Qualigen Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4102,TOPS,Top Ships Inc,화물 및 물류 서비스,524050
4103,ARDS,Aridis Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4104,VCNX,Vaccinex Inc,생명과학 및 메디컬 리서치,562020
4105,GRAY,Graybug Vision Inc,생명과학 및 메디컬 리서치,562020
4106,ALNA,Allena Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4107,ALIM,Alimera Sciences Inc,제약,562010
4108,DTSS,Datasea Inc,소프트웨어 및 IT서비스,572010
4109,CRXT,Clarus Therapeutics Holdings Inc,제약,562010
4110,PATI,Patriot Transportation Holding Inc,화물 및 물류 서비스,524050
4111,DUO,Fangdd Network Group Ltd ADR,부동산 운영 관리,601010
4112,NURO,NeuroMetrix Inc,헬스케어 장비 및 용품,561010
4113,NRBO,Neurobo Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4114,NVCN,Neovasc Inc,헬스케어 장비 및 용품,561010
4115,PRPO,Precipio Inc,헬스케어 장비 및 용품,561010
4116,JCTCF,Jewett-Cameron Trading Company Ltd,종이 및 임산물,513010
4117,RCON,Recon Technology Ltd Class A,오일 및 가스 장비 및 서비스,501030
4118,MNSBP,MainStreet Bancshares Inc ADR,은행,551010
4119,SECO,Secoo Holding Ltd ADR,소프트웨어 및 IT서비스,572010
4120,APCX,AppTech Payments Corp,핀테크,573010
4121,TSRI,TSR Inc,소프트웨어 및 IT서비스,572010
4122,GVP,GSE Systems Inc,소프트웨어 및 IT서비스,572010
4123,RNAZ,Transcode Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4124,NSYS,Nortech Systems Inc,반도체 및 반도체 장비,571010
4125,ALF,Alfi Inc,소프트웨어 및 IT서비스,572010
4126,CWBR,CohBar Inc,생명과학 및 메디컬 리서치,562020
4127,LEVLP,Level One Bancorp Inc ADR,은행,551010
4128,SEED,Origin Agritech Ltd,식품 및 담배,541020
4129,PETZ,TDH Holdings Inc,식품 및 담배,541020
4130,GENE,Genetic Technologies Ltd ADR,헬스케어 업체 및 서비스,561020
4131,LMNL,Liminal BioSciences Inc,생명과학 및 메디컬 리서치,562020
4132,SVVC,Firsthand Technology Value Fund Inc,다양한 금융서비스,555010
4133,CNEY,CN Energy Group Inc,화학,511010
4134,JVA,Coffee Holding Co Inc,식품 및 담배,541020
4135,SNGX,Soligenix Inc,생명과학 및 메디컬 리서치,562020
4136,AVGR,Avinger Inc,헬스케어 장비 및 용품,561010
4137,ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
4138,ABIO,ARCA Biopharma Inc,제약,562010
4139,APVO,Aptevo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4140,SLNO,Soleno Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4141,CEMI,Chembio Diagnostics Inc,제약,562010
4142,BCDA,BioCardia Inc,생명과학 및 메디컬 리서치,562020
4143,APDN,Applied DNA Sciences Inc,화학,511010
4144,REDU,Rise Education Cayman Ltd ADR,교육서비스,631010
4145,OXBR,Oxbridge Re Holdings Ltd,보험,553010
4146,NDRA,ENDRA Life Sciences Inc,생명과학 및 메디컬 리서치,562020
4147,NBRV,Nabriva Therapeutics PLC,생명과학 및 메디컬 리서치,562020
4148,ZIVO,Zivo Bioscience Inc,식품 및 담배,541020
4149,FFHL,Fuwei Films (Holdings) Co Ltd,용기 및 포장,513020
4150,LFMDP,LifeMD Inc PRF,다양한 소매업,534020
4151,LEXX,Lexaria Bioscience Corp,제약,562010
4152,DFFN,Diffusion Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4153,PBLA,Panbela Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4154,AMPG,Amplitech Group Inc,커뮤니케이션 및 네트워킹,571020
4155,CNET,ZW Data Action Technologies Inc,소프트웨어 및 IT서비스,572010
4156,EJH,E-Home Household Service Holdings Ltd,"개인, 가정 용품 및 서비스",542010
4157,SCKT,Socket Mobile Inc,전자 장비 및 부품,571040
4158,TRIB,Trinity Biotech PLC ADR,헬스케어 장비 및 용품,561010
4159,BPTH,Bio Path Holdings Inc,생명과학 및 메디컬 리서치,562020
4160,LIXT,Lixte Biotechnology Holdings Inc,생명과학 및 메디컬 리서치,562020
4161,BBLG,Bone Biologics Corp,헬스케어 장비 및 용품,561010
4162,ONVO,Organovo Holdings Inc,생명과학 및 메디컬 리서치,562020
4163,CRTD,Creatd Inc,소프트웨어 및 IT서비스,572010
4164,CARV,Carver Bancorp Inc,은행,551010
4165,KTTA,Pasithea Therapeutics Corp,생명과학 및 메디컬 리서치,562020
4166,TPST,Tempest Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4167,BBI,Brickell Biotech Inc,생명과학 및 메디컬 리서치,562020
4168,ISIG,Insignia Systems Inc,미디어 및 출판,533020
4169,EVOL,Evolving Systems Inc,소프트웨어 및 IT서비스,572010
4170,BAOS,Baosheng Media Group Holdings Ltd,미디어 및 출판,533020
4171,CNFR,Conifer Holdings Inc,보험,553010
4172,SGRP,SPAR Group Inc,미디어 및 출판,533020
4173,HYMC,Hycroft Mining Holding Corporation Class A,메탈&마이닝,512010
4174,ABEO,Abeona Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4175,XOMAP,XOMA Corp PRF,생명과학 및 메디컬 리서치,562020
4176,SOHON,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
4177,NXTD,NXT-ID Inc,전문 및 상업 서비스,522030
4178,AEI,Alset Ehome International Inc,건설 및 엔지니어링,522010
4179,GIGM,Giga Media Ltd,소프트웨어 및 IT서비스,572010
4180,RETO,ReTo Eco-Solutions Inc,건축 자재,512020
4181,PT,Pintec Technology Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
4182,RVPH,Reviva Pharmaceuticals Holdings  Inc.,생명과학 및 메디컬 리서치,562020
4183,FNHC,Fednat Holding Co,보험,553010
4184,PALT,Paltalk Inc,소프트웨어 및 IT서비스,572010
4185,AEMD,Aethlon Medical Inc,헬스케어 장비 및 용품,561010
4186,MKD,Molecular Data Inc ADR,전문 및 상업 서비스,522030
4187,HTGM,HTG Molecular Diagnostics Inc,헬스케어 장비 및 용품,561010
4188,MFH,Mercurity Fintech Holding Inc ADR,핀테크,573010
4189,SGBX,SG Blocks Inc,주택건설,532030
4190,UNCY,Unicycive Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4191,TEDU,Tarena International Inc ADR,비즈니스교육,631030
4192,VRPX,Virpax Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4193,XELB,Xcel Brands Inc,미디어 및 출판,533020
4194,SUMR,Summer Infant Inc,레저 상품,532050
4195,ELTK,Eltek Ltd,반도체 및 반도체 장비,571010
4196,RBCN,Rubicon Technology Inc,메탈&마이닝,512010
4197,CNTX,Context Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4198,YGMZ,MingZhu Logistics Holdings Ltd,화물 및 물류 서비스,524050
4199,CYRN,Cyren Ltd,소프트웨어 및 IT서비스,572010
4200,NAOV,Nanovibronix Inc,헬스케어 장비 및 용품,561010
4201,MLND,Millendo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4202,SGLB,Sigma Labs Inc,소프트웨어 및 IT서비스,572010
4203,VRME,VerifyMe Inc,소프트웨어 및 IT서비스,572010
4204,VEEE,Twin Vee PowerCats Co,레저 상품,532050
4205,MDJH,MDJM Ltd,부동산 운영 관리,601010
4206,NXPL,NextPlat Corp,소프트웨어 및 IT서비스,572010
4207,WHLM,Wilhelmina International Inc,전문 및 상업 서비스,522030
4208,MDGS,Medigus Ltd ADR,헬스케어 장비 및 용품,561010
4209,RSLS,ReShape Lifesciences Inc,헬스케어 장비 및 용품,561010
4210,BLBX,Blackboxstocks Inc,소프트웨어 및 IT서비스,572010
4211,PULM,Pulmatrix Inc,생명과학 및 메디컬 리서치,562020
4212,XRTX,XORTX Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4213,DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
4214,BLPH,Bellerophon Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4215,OTRKP,Ontrak Inc PRF,헬스케어 업체 및 서비스,561020
4216,BNTC,Benitec Biopharma Inc,생명과학 및 메디컬 리서치,562020
4217,OCCIO,OFS Credit Company Inc PRF,다양한 금융서비스,555010
4218,IFBD,Infobird Co Ltd,소프트웨어 및 IT서비스,572010
4219,JUPW,Jupiter Wellness Inc,"개인, 가정 용품 및 서비스",542010
4220,CLRO,Clearone Inc,커뮤니케이션 및 네트워킹,571020
4221,MINDP,Mind Technology Inc PRF,오일 및 가스 장비 및 서비스,501030
4222,TAOP,Taoping Inc,"컴퓨터, 전화 및 가전제품",571060
4223,TAIT,Taitron Components Inc Class A,전자 장비 및 부품,571040
4224,AIRTP,Air T Funding PRF,은행,551010
4225,OBLG,Oblong Inc,전자 장비 및 부품,571040
4226,CING,Cingulate Inc,생명과학 및 메디컬 리서치,562020
4227,NRSN,Neurosense Therapeutics Ltd,생명과학 및 메디컬 리서치,562020
4228,QK,Q&K International Group Ltd ADR,부동산 운영 관리,601010
4229,TOMZ,TOMI Environmental Solutions Inc,전문 및 상업 서비스,522030
4230,IMRN,Immuron Ltd ADR,제약,562010
4231,NSPR,InspireMD Inc,헬스케어 장비 및 용품,561010
4232,MTP,Midatech Pharma PLC ADR,생명과학 및 메디컬 리서치,562020
4233,DTST,Data Storage Corp,소프트웨어 및 IT서비스,572010
4234,GROM,Grom Social Enterprises Inc,소프트웨어 및 IT서비스,572010
4235,JCS,Communications Systems Inc,커뮤니케이션 및 네트워킹,571020
4236,APWC,Asia Pacific Wire & Cable Corporation Ltd,"건설장비 및 대형차, 기차, 배",521020
4237,FBRX,Forte Biosciences Inc,생명과학 및 메디컬 리서치,562020
4238,PSTV,Plus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4239,KSPN,Kaspien Holdings Inc,소프트웨어 및 IT서비스,572010
4240,FWBI,First Wave BioPharma Inc,생명과학 및 메디컬 리서치,562020
4241,EDTK,Skillful Craftsman Education Technology Ltd,비즈니스교육,631030
4242,ACOR,Acorda Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4243,MIND,Mind Technology Inc,오일 및 가스 장비 및 서비스,501030
4244,AUUD,Auddia Inc,소프트웨어 및 IT서비스,572010
4245,OPHC,OptimumBank Holdings Inc,은행,551010
4246,AIHS,Senmiao Technology Ltd,전문품 상점,534030
4247,BHAT,Blue Hat Interactive Entertainment Technology,레저 상품,532050
4248,RGLS,Regulus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4249,ENVB,Enveric Biosciences Inc,생명과학 및 메디컬 리서치,562020
4250,SLRX,Salarius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4251,TANH,Tantech Holdings Ltd,화학,511010
4252,PBTS,Powerbridge Technologies Co Ltd,소프트웨어 및 IT서비스,572010
4253,PFIN,P&F Industries Inc Class A,"건설장비 및 대형차, 기차, 배",521020
4254,SYTA,Siyata Mobile Inc,"컴퓨터, 전화 및 가전제품",571060
4255,PTIX,Protagenic Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4256,YMTX,Yumanity Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4257,GYRO,Gyrodyne LLC,부동산 운영 관리,601010
4258,CYTO,Altamira Therapeutics Ltd,생명과학 및 메디컬 리서치,562020
4259,BTBD,Bt Brands Inc,호텔 및 엔터테인먼트,533010
4260,ELSE,Electro-Sensors Inc,"건설장비 및 대형차, 기차, 배",521020
4261,SMIT,Schmitt Industries Inc,"건설장비 및 대형차, 기차, 배",521020
4262,MKTYP,Mechanical Technology Inc PRF,"건설장비 및 대형차, 기차, 배",521020
4263,OLB,OLB Group Inc,소프트웨어 및 IT서비스,572010
4264,RKDA,Arcadia Biosciences Inc,화학,511010
4265,SQL,SeqLL Inc,헬스케어 장비 및 용품,561010
4266,WISA,Summit Wireless Technologies Inc,반도체 및 반도체 장비,571010
4267,HCDIP,Harbor Custom Development Inc PRF,부동산 운영 관리,601010
4268,CYAN,Cyanotech Corp,제약,562010
4269,TENX,Tenax Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4270,SONN,Sonnet Biotherapeutics Holdings Inc,제약,562010
4271,SCPS,Scopus Biopharma Inc,생명과학 및 메디컬 리서치,562020
4272,AGRI,AgriFORCE Growing Systems Ltd,제약,562010
4273,IINN,Inspira Technologies Oxy BHN Ltd,헬스케어 장비 및 용품,561010
4274,BTB,Bit Brother Ltd,식품 및 약품소매,543010
4275,CBIO,Catalyst Biosciences Inc,생명과학 및 메디컬 리서치,562020
4276,EVOK,Evoke Pharma Inc,제약,562010
4277,KTRA,Kintara Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4278,LYL,Dragon Victory International Ltd,전문 및 상업 서비스,522030
4279,RAVE,Rave Restaurant Group Inc,호텔 및 엔터테인먼트,533010
4280,FGF,FG Financial Group Inc,보험,553010
4281,SFET,Safe-T Group Ltd ADR,소프트웨어 및 IT서비스,572010
4282,EAST,Eastside Distilling Inc,음료,541010
4283,BNSO,Bonso Electronics International Inc,전자 장비 및 부품,571040
4284,TLSA,Tiziana Life Sciences Ltd,생명과학 및 메디컬 리서치,562020
4285,DBGI,Digital Brands Group Inc,전문품 상점,534030
4286,YTEN,Yield10 Bioscience Inc,생명과학 및 메디컬 리서치,562020
